CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,EstimatedSalaryINR
15759966,Chiemenam,612,Spain,Female,36,5,"€ 159,416.58",14347492.2
15601045,Angelo,655,Spain,Male,37,8,"€ 76,259.23",6863330.7
15764021,Frolov,617,FRA,Male,34,1,"€ 105,965.25",9536872.5
15687218,West,674,France,Female,27,4,"€ 50,743.83",4566944.7
15626452,Beatham,711,Spain,Male,32,5,"€ 147,720.27",13294824.3
15700964,Pollard,624,Germany,Female,27,7,"€ 167,387.36",15064862.4
15768887,Hsing,597,Spain,Male,26,5,"€ 95,159.13",8564321.7
15735358,Dowse,682,Spain,Male,46,4,"€ 4,654.28",418885.2
15749472,Lucciano,775,French,Male,45,8,"€ 130,376.68",11733901.2
15685872,Godfrey,727,FRA,Female,29,1,"€ 173,486.39",15613775.1
15760851,Gratton,629,France,Male,31,6,"€ 93,881.75",8449357.5
15734588,Manning,684,FRA,Male,46,0,"€ 36,376.97",3273927.3
15784594,Mazzi,549,Germany,Female,37,1,"€ 128,499.94",11564994.6
15606435,Wall,593,Germany,Male,69,2,"€ 105,898.69",9530882.1
15790247,Sims,536,Spain,Male,40,9,"€ 11,959.03",1076312.7
15676433,Allan,707,France,Female,36,6,"€ 98,810.78",8892970.2
15625905,Griffen,592,Spain,Male,41,0,"€ 65,906.07",5931546.3
15626414,Russell,703,France,Male,44,6,"€ 151,516.70",13636503
15623220,Brown,723,Spain,Female,45,4,"€ 37,214.39",3349295.1
15752857,Palerma,452,Germany,Male,52,1,"€ 92,033.98",8283058.2
15677908,Gilbert,552,Spain,Male,42,4,"€ 195,692.30",17612307
15773013,Uvarov,633,French,Female,47,0,"€ 6,342.84",570855.6
15623972,Wisdom,479,Germany,Female,23,9,"€ 95,148.28",8563345.2
15738627,Hussain,768,French,Male,25,6,"€ 21,215.67",1909410.3
15643392,Woods,742,FRA,Male,31,4,"€ 19,700.24",1773021.6
15684868,Cameron,668,Germany,Male,56,9,"€ 134,396.64",12095697.6
15627854,Mai,707,Spain,Male,44,3,"€ 135,077.01",12156930.9
15669253,Gibson,754,Spain,Male,39,7,"€ 133,600.89",12024080.1
15758023,Grigoryeva,544,Germany,Male,47,5,"€ 99,922.08",8992987.2
15574558,Gunter,718,Spain,Male,32,8,"€ 41,399.33",3725939.7
15635256,Arcuri,762,France,Male,31,7,"€ 159,344.43",14340998.7
15680399,Tung,772,French,Male,23,2,"€ 18,364.19",1652777.1
15674720,Smith,691,Germany,Female,37,7,"€ 98,162.44",8834619.6
15580249,Lori,502,FRA,Male,45,0,"€ 84,663.21",7619688.9
15675431,Chidimma,563,FRA,Female,34,6,"€ 36,536.93",3288323.7
15698285,Ting,676,FRA,Female,41,4,"€ 79,101.67",7119150.3
15810775,Tsao,576,Spain,Male,52,2,"€ 16,644.16",1497974.4
15678173,Collee,629,Spain,Male,35,4,"€ 158,420.14",14257812.6
15665222,Lettiere,625,Spain,Male,52,8,"€ 48,988.28",4408945.2
15803908,Fu,628,FRA,Male,45,9,"€ 96,862.56",8717630.4
15586039,Bergamaschi,471,Germany,Female,36,5,"€ 96,366.70",8673003
15802570,Dyer,811,France,Female,45,5,"€ 146,123.19",13151087.1
15781451,Buccho,504,French,Male,42,3,"€ 135,178.91",12166101.9
15721019,Jones,687,FRA,Female,24,3,"€ 158,615.41",14275386.9
15738588,Nebechi,660,Germany,Female,37,2,"€ 71,433.88",6429049.2
15730657,Ibekwe,548,French,Female,41,4,"€ 55,672.09",5010488.1
15739292,Gorshkov,609,Germany,Male,31,9,"€ 150,218.11",13519629.9
15725945,Nweke,659,Spain,Female,42,2,"€ 162,734.31",14646087.9
15813159,Hairston,526,France,Male,52,8,"€ 21,228.71",1910583.9
15636820,Loggia,725,Germany,Male,40,8,"€ 62,027.90",5582511
15603880,Morgan,519,Germany,Male,38,1,"€ 60,988.21",5488938.9
15619494,Abdulov,562,Germany,Female,31,9,"€ 108,675.01",9780750.9
15596992,Norris,482,Germany,Male,45,7,"€ 72,643.95",6537955.5
15735025,Clark,535,Spain,Male,37,3,"€ 9,241.52",831736.8
15730759,Chukwudi,561,French,Female,27,9,"€ 153,080.40",13777236
15752912,Perkin,661,French,Female,30,7,"€ 72,196.57",6497691.3
15711316,Ch'ang,771,FRA,Male,27,2,"€ 199,527.34",17957460.6
15738785,Kang,545,FRA,Male,26,7,"€ 156,598.23",14093840.7
15777896,Chukwudi,850,Germany,Female,33,2,"€ 74,917.64",6742587.6
15628963,Frolova,601,Germany,Male,43,3,"€ 111,249.62",10012465.8
15742126,Chiu,712,Germany,Male,38,7,"€ 59,115.77",5320419.3
15575623,Simpson,589,French,Female,31,10,"€ 148,218.86",13339697.4
15741652,McLean,600,Spain,Male,37,8,"€ 77,142.32",6942808.8
15738884,Hu,642,Germany,Male,41,4,"€ 67,484.60",6073614
15615050,Savage,575,Germany,Male,47,9,"€ 63,452.18",5710696.2
15803005,Wallace,570,Germany,Female,57,5,"€ 103,660.31",9329427.9
15743498,Winter,532,Germany,Male,52,9,"€ 163,191.99",14687279.1
15720463,Ho,796,French,Male,30,2,"€ 62,905.29",5661476.1
15588695,Su,833,Spain,Male,32,6,"€ 44,323.22",3989089.8
15665802,Li Fonti,642,Spain,Female,36,6,"€ 97,938.59",8814473.1
15571144,Ives,655,French,Male,28,10,"€ 126,565.21",11390868.9
15750731,Trevisani,736,Germany,Male,50,9,"€ 185,360.40",16682436
15605134,Bond,617,France,Female,34,0,"€ 183,229.02",16490611.8
15626044,Lettiere,762,Germany,Male,28,3,"€ 106,024.02",9542161.8
15737910,Houghton,703,Germany,Male,35,5,"€ 167,810.26",15102923.4
15761076,Lei,507,FRA,Male,41,3,"€ 138,536.09",12468248.1
15710105,Stirling,581,Germany,Female,26,3,"€ 184,520.00",16606800
15577402,Grant,593,FRA,Male,31,9,"€ 20,492.16",1844294.4
15803337,Baresi,648,France,Male,23,9,"€ 134,676.72",12120904.8
15654372,Pearce,462,Germany,Male,34,1,"€ 138,478.20",12463038
15585867,Rutledge,596,Spain,Male,36,2,"€ 125,557.95",11300215.5
15662488,Udegbunam,627,France,Female,44,5,"€ 82,969.61",7467264.9
15604813,Zaytseva,494,France,Male,40,7,"€ 158,071.69",14226452.1
15611644,Onyemauchechukwu,627,FRA,Male,73,0,"€ 43,615.67",3925410.3
15674928,Mullah,850,Spain,Male,37,2,"€ 119,969.99",10797299.1
15656100,Candler,632,French,Female,49,5,"€ 140,201.21",12618108.9
15764293,Konovalova,490,France,Male,33,1,"€ 80,792.83",7271354.7
15636423,Lei,715,FRA,Male,40,7,"€ 141,359.11",12722319.9
15607629,Hollis,679,France,Male,48,8,"€ 23,344.94",2101044.6
15577313,Lionel,619,French,Male,44,3,"€ 5,075.17",456765.3
15714493,Francis,465,Spain,Female,33,6,"€ 95,500.98",8595088.2
15643359,Carter,736,Spain,Male,32,7,"€ 79,082.62",7117435.8
15687913,Mai,501,Germany,Female,34,7,"€ 199,805.63",17982506.7
15790935,Johnson,535,French,Female,29,5,"€ 52,709.55",4743859.5
15708693,Sherman,759,FRA,Female,33,2,"€ 56,583.88",5092549.2
15672016,Sabbatini,819,French,Male,35,1,"€ 3,385.04",304653.6
15727605,Shih,533,Germany,Male,43,4,"€ 12,537.42",1128367.8
15651144,Yao,632,Germany,Female,35,2,"€ 64,722.61",5825034.9
15749401,Ko,686,France,Male,60,9,"€ 75,246.21",6772158.9
15691874,Kazakova,687,FRA,Female,34,9,"€ 198,929.84",17903685.6
15620735,Chiganu,667,Germany,Female,33,4,"€ 69,011.66",6211049.4
15769781,Nucci,699,Spain,Female,25,8,"€ 52,404.47",4716402.3
15624611,Marsden,497,Spain,Male,37,8,"€ 163,641.53",14727737.7
15773071,Serena,780,Spain,Female,33,6,"€ 154,598.56",13913870.4
15720371,McLean,652,French,Female,51,3,"€ 173,989.47",15659052.3
15717984,Longo,477,France,Male,47,9,"€ 61,315.37",5518383.3
15806407,Wilson,652,French,Female,37,4,"€ 143,393.24",12905391.6
15785042,Hsiung,488,France,Female,31,8,"€ 124,210.53",11178947.7
15809302,Wright,572,French,Male,24,1,"€ 151,460.84",13631475.6
15677550,Folliero,755,French,Female,38,1,"€ 20,734.81",1866132.9
15654096,Johnston,779,Germany,Female,24,10,"€ 43,705.56",3933500.4
15617320,Palermo,693,Spain,Female,46,3,"€ 180,736.24",16266261.6
15653065,Nwabugwu,530,Spain,Female,22,7,"€ 104,170.48",9375343.2
15649112,Endrizzi,738,Spain,Female,33,3,"€ 27,867.59",2508083.1
15690526,Tuan,690,Germany,Male,31,2,"€ 55,387.28",4984855.2
15806945,Udobata,611,France,Female,30,9,"€ 196,332.45",17669920.5
15670066,Ibezimako,643,Spain,Male,34,6,"€ 116,046.22",10444159.8
15625761,Maclean,632,Germany,Male,41,8,"€ 93,874.87",8448738.3
15761525,Shaw,727,Spain,Female,31,10,"€ 76,614.04",6895263.6
15735080,Cummins,508,French,Female,64,2,"€ 6,076.62",546895.8
15619537,Lavrentiev,550,FRA,Male,31,5,"€ 122,221.71",10999953.9
15598162,Saunders,754,Germany,Female,39,3,"€ 24,156.03",2174042.7
15694300,Fiorentino,759,France,Male,26,4,"€ 135,394.62",12185515.8
15637235,Knight,794,Spain,Male,33,8,"€ 91,340.02",8220601.8
15612444,Manfrin,549,France,Male,29,3,"€ 146,090.38",13148134.2
15626457,Zetticci,671,FRA,Male,31,0,"€ 172,096.08",15488647.2
15627995,Angelo,756,Germany,Female,26,5,"€ 135,034.57",12153111.3
15706128,Zhdanov,632,FRA,Female,21,1,"€ 84,008.66",7560779.4
15666430,Peck,579,French,Male,38,8,"€ 91,763.67",8258730.3
15627385,Uwaezuoke,748,France,Male,34,5,"€ 137,001.10",12330099
15581323,White,488,Germany,Female,28,7,"€ 106,799.49",9611954.1
15608109,Greco,710,Germany,Male,58,7,"€ 10,494.64",944517.6
15801942,Chu,619,Spain,Female,41,8,"€ 79,866.73",7188005.7
15567431,Kodilinyechukwu,773,France,Male,64,2,"€ 186,172.85",16755556.5
15810167,Scott,657,Spain,Male,75,7,"€ 91,673.60",8250624
15644501,Enyinnaya,579,France,Female,26,10,"€ 18,458.20",1661238
15785290,Hao,542,FRA,Male,29,9,"€ 8,342.35",750811.5
15611157,McElhone,709,French,Female,32,2,"€ 138,578.37",12472053.3
15673837,Ko,617,Spain,Male,61,3,"€ 38,129.22",3431629.8
15656822,Day,568,Germany,Male,43,5,"€ 107,155.40",9643986
15580560,Harris,769,France,Female,73,1,"€ 29,792.11",2681289.9
15760641,Gerald,608,Germany,Male,26,1,"€ 7,063.60",635724
15587584,Nebeuwa,503,Spain,Male,31,4,"€ 21,645.06",1948055.4
15604146,Kaodilinakachukwu,608,Germany,Female,38,8,"€ 137,079.86",12337187.4
15813974,Maruff,731,Germany,Male,37,3,"€ 172,718.35",15544651.5
15746986,Howe,850,Germany,Female,40,4,"€ 106,691.02",9602191.8
15759741,Knepper,591,Germany,Female,34,4,"€ 72,274.84",6504735.6
15734892,Fennell,579,Spain,Male,37,4,"€ 32,246.63",2902196.7
15797194,T'ao,570,French,Male,39,10,"€ 80,552.36",7249712.4
15723786,Morris,709,French,Female,37,9,"€ 16,733.59",1506023.1
15642726,Holmes,611,French,Male,53,3,"€ 1,235.49",111194.1
15664339,Yu,775,Spain,Male,48,4,"€ 50,168.41",4515156.9
15754526,Walker,699,Germany,Male,36,6,"€ 33,687.90",3031911
15703037,Edwards,618,French,Male,37,5,"€ 178,705.45",16083490.5
15751412,Harvey,704,France,Male,36,3,"€ 66,810.48",6012943.2
15609558,McDonald,835,Germany,Female,47,5,"€ 45,859.55",4127359.5
15572408,Chambers,714,Germany,Male,39,3,"€ 63,846.36",5746172.4
15613923,Reed,581,Spain,Female,43,4,"€ 100,236.02",9021241.8
15747000,Shih,592,FRA,Male,27,3,"€ 19,645.65",1768108.5
15731781,Onyemachukwu,551,France,Male,43,7,"€ 178,393.68",16055431.2
15727198,Teng,689,Germany,Female,28,2,"€ 78,591.15",7073203.5
15794273,Hand,604,FRA,Female,56,0,"€ 124,954.56",11245910.4
15804950,Onyemauchechukwu,514,France,Female,41,7,"€ 3,756.65",338098.5
15576304,Bailey,698,France,Male,29,5,"€ 152,723.23",13745090.7
15645200,Chiang,581,Germany,Female,54,2,"€ 187,597.98",16883818.2
15779627,Maclean,573,Germany,Male,31,0,"€ 70,381.49",6334334.1
15750755,Yobachi,449,Spain,Female,33,8,"€ 156,792.89",14111360.1
15569654,Munro,850,Germany,Female,31,3,"€ 35,534.68",3198121.2
15753079,Chidi,612,France,Male,41,5,"€ 151,256.22",13613059.8
15684995,Chamberlain,690,Spain,Male,49,8,"€ 51,011.29",4591016.1
15790763,Trujillo,599,Spain,Female,49,2,"€ 111,190.53",10007147.7
15766458,Tang,498,France,Male,33,1,"€ 69,664.35",6269791.5
15616221,Wilson,497,FRA,Female,29,4,"€ 63,233.02",5690971.8
15776124,Mann,802,Spain,Male,51,7,"€ 40,855.79",3677021.1
15665811,Parry,644,FRA,Male,33,9,"€ 95,673.05",8610574.5
15729804,Manfrin,714,France,Male,34,10,"€ 80,234.14",7221072.6
15714062,Millar,690,French,Female,40,9,"€ 189,051.59",17014643.1
15592197,Simmons,522,Spain,Male,30,3,"€ 145,490.85",13094176.5
15793116,Beneventi,502,Germany,Female,40,7,"€ 196,278.32",17665048.8
15638231,Chung,730,Spain,Female,62,2,"€ 162,889.10",14660019
15697678,Maxwell,590,Germany,Male,36,6,"€ 174,667.58",15720082.2
15800412,Dale,458,Germany,Male,35,9,"€ 3,476.38",312874.2
15597610,Stevens,553,Spain,Male,41,6,"€ 19,344.92",1741042.8
15726634,Wei,479,French,Male,47,1,"€ 95,270.83",8574374.7
15670866,Chiu,693,France,Male,31,2,"€ 107,759.31",9698337.9
15667462,Duncan,707,Spain,Male,43,10,"€ 118,368.20",10653138
15662574,Brady,636,Spain,Male,37,1,"€ 52,484.01",4723560.9
15716926,Macleod,807,FRA,Male,33,10,"€ 178,153.65",16033828.5
15603554,Berkeley,513,FRA,Female,45,0,"€ 49,915.52",4492396.8
15716800,Kaur,582,French,Male,31,2,"€ 33,747.03",3037232.7
15679429,Bell,694,France,Male,32,0,"€ 59,961.81",5396562.9
15616122,Nwokike,777,France,Male,39,8,"€ 18,613.52",1675216.8
15742172,Williamson,598,Germany,Male,32,9,"€ 198,894.42",17900497.8
15792305,Mountgarrett,762,Germany,Male,46,6,"€ 57,014.17",5131275.3
15636016,Wreford,588,France,Female,34,3,"€ 131,729.52",11855656.8
15733138,Paterson,663,Germany,Male,42,5,"€ 79,169.73",7125275.7
15669741,Hou,777,France,Male,36,7,"€ 106,472.34",9582510.6
15616954,Smith,592,FRA,Male,71,4,"€ 17,013.54",1531218.6
15729238,Peng,631,Germany,Male,48,1,"€ 150,661.42",13559527.8
15718242,Wollstonecraft,725,Germany,Female,47,1,"€ 86,622.56",7796030.4
15682914,Bolton,850,French,Male,34,2,"€ 115,767.93",10419113.7
15654274,Corrie,540,FRA,Male,37,6,"€ 141,998.89",12779900.1
15691457,Boyle,674,Spain,Male,36,2,"€ 182,787.17",16450845.3
15719649,Lambie,553,France,Male,38,3,"€ 187,915.70",16912413
15778897,Cartwright,630,FRA,Female,28,1,"€ 133,267.78",11994100.2
15589437,Lu,466,French,Male,26,3,"€ 137,476.09",12372848.1
15682369,Pisano,613,French,Male,47,6,"€ 77,146.14",6943152.6
15626507,Chukwubuikem,558,French,Male,27,1,"€ 183,271.15",16494403.5
15571995,Harper,775,Germany,Female,33,1,"€ 26,362.40",2372616
15673333,Wilson,698,Germany,Male,52,8,"€ 153,373.71",13803633.9
15748752,Ch'in,608,Germany,Male,33,1,"€ 70,705.58",6363502.2
15725302,Streeton,670,Spain,Female,20,4,"€ 119,759.24",10778331.6
15722083,Ch'ang,591,Spain,Male,39,8,"€ 42,392.24",3815301.6
15771442,Pennington,633,France,Male,40,4,"€ 34,670.62",3120355.8
15803633,T'ien,678,FRA,Female,46,1,"€ 82,106.19",7389557.1
15672185,Liu,590,French,Male,47,3,"€ 171,774.50",15459705
15806486,Cunningham,705,France,Female,48,0,"€ 149,772.61",13479534.9
15570895,Ch'in,608,France,Male,42,10,"€ 38,866.85",3498016.5
15614520,Smith,682,FRA,Female,37,8,"€ 35,179.18",3166126.2
15687492,Anderson,596,Germany,Male,32,3,"€ 41,788.37",3760953.3
15675337,Forbes,395,Germany,Female,34,5,"€ 17,376.57",1563891.3
15721047,Ansell,578,Germany,Male,37,1,"€ 199,428.19",17948537.1
15589017,Chiu,547,Germany,Male,55,4,"€ 16,922.28",1523005.2
15611186,Yevdokimova,609,French,Male,37,1,"€ 178,291.89",16046270.1
15617301,Chamberlin,774,Germany,Male,36,9,"€ 152,290.28",13706125.2
15726046,Johnston,712,FRA,Female,27,2,"€ 126,809.15",11412823.5
15585748,McDonald,585,Germany,Female,28,9,"€ 40,385.61",3634704.9
15672826,Chen,666,France,Female,32,10,"€ 34,350.54",3091548.6
15595162,Cattaneo,708,Spain,Female,35,8,"€ 199,005.88",17910529.2
15650026,Barclay-Harvey,513,France,Male,44,1,"€ 52,629.73",4736675.7
15745826,Dawson,445,France,Male,37,3,"€ 180,012.39",16201115.1
15708610,Costa,690,Germany,Male,44,9,"€ 35,342.33",3180809.7
15624471,Chikwado,850,France,Male,37,6,"€ 109,291.22",9836209.8
15590097,Ch'eng,537,Spain,Female,33,7,"€ 62,746.54",5647188.6
15689328,Harrison,705,Germany,Male,48,9,"€ 173,273.20",15594588
15582154,Crawford,670,FRA,Female,45,5,"€ 54,340.24",4890621.6
15734626,Gibson,652,Spain,Female,36,1,"€ 19,302.78",1737250.2
15702806,Martin,696,Spain,Male,24,9,"€ 10,883.52",979516.8
15620756,Stokes,747,FRA,Male,49,6,"€ 17,298.72",1556884.8
15611331,Niu,511,France,Female,46,1,"€ 115,779.48",10420153.2
15576935,Ampt,743,Spain,Male,43,2,"€ 93,228.86",8390597.4
15661275,Wynn,532,Germany,Male,52,3,"€ 148,704.77",13383429.3
15814940,Lawrence,642,Spain,Female,33,9,"€ 150,475.14",13542762.6
15768471,Wagner,554,Germany,Female,54,6,"€ 40,914.32",3682288.8
15697391,Argyle,604,Spain,Female,34,3,"€ 38,587.70",3472893
15793346,Ofodile,602,France,Female,72,3,"€ 171,260.66",15413459.4
15608338,Chiemenam,757,Spain,Female,55,9,"€ 94,187.47",8476872.3
15578546,Akobundu,491,Germany,Male,26,4,"€ 145,900.89",13131080.1
15656921,Locke,850,French,Male,31,4,"€ 152,298.28",13706845.2
15761340,Bullen,521,France,Male,22,5,"€ 99,828.45",8984560.5
15591135,Forster,726,French,Male,37,2,"€ 34,743.98",3126958.2
15623219,Smith,596,French,Male,33,8,"€ 121,189.30",10907037
15655229,Craig,850,Germany,Female,35,7,"€ 129,660.59",11669453.1
15805884,Archer,637,FRA,Female,41,9,"€ 145,477.36",13092962.4
15668289,McWilliams,690,Spain,Male,32,2,"€ 151,822.66",13664039.4
15568562,Moss,689,FRA,Male,40,8,"€ 49,656.24",4469061.6
15773276,Townsend,633,Spain,Male,63,4,"€ 73,856.28",6647065.2
15622801,Brown,555,France,Female,27,8,"€ 116,757.00",10508130
15779886,Munson,563,Spain,Male,24,7,"€ 16,319.56",1468760.4
15713673,T'ien,494,French,Female,33,1,"€ 90,273.85",8124646.5
15783083,Shubin,534,FRA,Male,27,9,"€ 161,344.13",14520971.7
15742824,Isayeva,696,Germany,Male,42,7,"€ 121,061.89",10895570.1
15621550,Hung,535,Spain,Female,50,1,"€ 69,531.22",6257809.8
15799480,Webb,600,France,Male,34,0,"€ 3,756.23",338060.7
15625247,Scott,807,France,Female,34,1,"€ 114,448.13",10300331.7
15755241,Rahman,714,FRA,Female,52,2,"€ 144,045.08",12964057.2
15575679,Lori,590,France,Male,24,7,"€ 58,781.11",5290299.9
15668235,Cooke,614,FRA,Female,41,3,"€ 179,227.52",16130476.8
15683183,Volkova,766,Germany,Female,45,6,"€ 127,332.33",11459909.7
15684592,Lamb,557,Spain,Male,42,4,"€ 86,642.38",7797814.2
15591169,Hawes,788,Germany,Female,49,4,"€ 184,178.29",16576046.1
15653455,Smith,648,FRA,Female,38,2,"€ 9,551.49",859634.1
15732563,Swanton,726,Germany,Female,33,7,"€ 56,053.06",5044775.4
15656471,Mitchell,773,France,Male,33,9,"€ 1,118.31",100647.9
15598510,Colombo,583,Germany,Male,27,4,"€ 195,732.04",17615883.6
15766427,Shaw,565,Germany,Male,52,5,"€ 175,070.94",15756384.6
15785342,Shipp,705,FRA,Male,25,9,"€ 112,331.19",10109807.1
15641595,Jonathan,685,Spain,Male,43,4,"€ 43,956.83",3956114.7
15798429,Hernandez,741,French,Male,29,8,"€ 115,994.52",10439506.8
15648136,Green,658,Germany,Female,28,9,"€ 166,682.57",15001431.3
15812482,Young,575,France,Male,27,3,"€ 99,843.98",8985958.2
15790810,Han,844,French,Female,41,10,"€ 141,175.18",12705766.2
15687421,Highland,559,Spain,Male,67,9,"€ 175,910.95",15831985.5
15765643,Hamilton,725,FRA,Male,37,6,"€ 176,984.34",15928590.6
15654878,Yobanna,450,FRA,Male,29,7,"€ 43,480.63",3913256.7
15686835,Crawford,738,Germany,Female,57,9,"€ 155,047.11",13954239.9
15768340,Beavers,642,Germany,Female,19,3,"€ 176,137.20",15852348
15673599,Williamson,618,Spain,Male,32,5,"€ 154,843.40",13935906
15689096,Beneventi,590,FRA,Male,47,0,"€ 8,214.46",739301.4
15684294,Chidumaga,735,French,Male,50,2,"€ 147,075.69",13236812.1
15615828,Mitchell,550,FRA,Male,34,8,"€ 116,495.55",10484599.5
15746012,Chibugo,729,Spain,Female,28,0,"€ 31,165.06",2804855.4
15615797,Hyde,743,Germany,Male,59,5,"€ 192,127.22",17291449.8
15788494,Alekseeva,555,French,Male,31,8,"€ 137,491.23",12374210.7
15793856,Abdulov,667,Spain,Female,36,3,"€ 186,841.71",16815753.9
15629545,Buckley,790,Spain,Female,41,7,"€ 86,776.38",7809874.2
15661198,Howard,727,Germany,Male,34,2,"€ 72,073.72",6486634.8
15715117,Peel,744,France,Female,39,6,"€ 10,662.58",959632.2
15701074,Herz,629,Germany,Male,35,8,"€ 91,001.02",8190091.8
15793046,Holden,619,French,Female,35,4,"€ 20,555.21",1849968.9
15623744,McLean,634,France,Male,34,8,"€ 123,164.97",11084847.3
15611329,Findlay,608,Spain,Female,35,6,"€ 143,463.28",12911695.2
15740428,Wyatt,507,French,Female,35,1,"€ 92,131.54",8291838.6
15781534,Rapuluolisa,536,Germany,Female,35,4,"€ 77,178.42",6946057.8
15618243,Buckland,730,Spain,Female,43,1,"€ 193,650.16",17428514.4
15784161,Hargreaves,583,Germany,Male,39,8,"€ 52,861.89",4757570.1
15700325,Onyeoruru,644,FRA,Female,24,8,"€ 35,896.75",3230707.5
15659064,Salas,790,Spain,Male,37,8,"€ 149,418.41",13447656.9
15658364,Laney,807,Germany,Female,40,1,"€ 46,253.65",4162828.5
15704340,Fu,581,French,Female,37,10,"€ 86,609.37",7794843.3
15793455,Tien,627,Spain,Female,55,6,"€ 91,943.94",8274954.6
15579777,Sazonova,850,France,Male,41,3,"€ 128,892.36",11600312.4
15632345,Tuan,754,France,Female,35,4,"€ 44,830.71",4034763.9
15814468,Wei,551,Germany,Male,50,1,"€ 84,508.44",7605759.6
15754820,Bergamaschi,637,Germany,Male,35,8,"€ 84,760.70",7628463
15707505,Taylor,699,Spain,Male,31,8,"€ 147,661.47",13289532.3
15699507,Messersmith,542,French,Female,25,7,"€ 82,393.08",7415377.2
15799600,Coles,640,Germany,Male,48,1,"€ 135,995.58",12239602.2
15794472,Brookes,553,France,Female,27,3,"€ 159,800.16",14382014.4
15646632,Reid,741,French,Male,38,9,"€ 14,379.01",1294110.9
15676353,Etheridge,598,France,Male,35,8,"€ 74,322.85",6689056.5
15566312,Jolly,660,Spain,Female,42,5,"€ 189,016.24",17011461.6
15570414,Chizoba,618,Spain,Male,41,4,"€ 136,435.75",12279217.5
15776743,Eberegbulam,647,French,Male,43,9,"€ 78,488.39",7063955.1
15674637,Pagnotto,491,FRA,Female,68,3,"€ 113,695.99",10232639.1
15730418,Lucchesi,652,FRA,Female,32,2,"€ 54,628.11",4916529.9
15739972,Hughes,650,Germany,Female,45,9,"€ 150,835.21",13575168.9
15661591,Panicucci,413,Germany,Male,39,1,"€ 158,891.79",14300261.1
15675585,Burns,416,Germany,Female,25,0,"€ 160,523.33",14447099.7
15814750,Ricci,629,Spain,Male,34,8,"€ 180,595.02",16253551.8
15593454,Lambert,678,Spain,Female,40,4,"€ 16,618.76",1495688.4
15663421,Esposito,527,Spain,Male,28,6,"€ 79,919.97",7192797.3
15576196,Benson,743,Spain,Female,48,5,"€ 186,489.14",16784022.6
15677324,Botts,683,Germany,Male,73,9,"€ 51,999.50",4679955
15568742,Parkes,536,FRA,Female,41,9,"€ 121,299.14",10916922.6
15693764,Mai,663,Spain,Male,52,0,"€ 144,593.30",13013397
15714260,Castiglione,646,FRA,Female,38,2,"€ 178,752.73",16087745.7
15798200,Manna,707,French,Male,35,2,"€ 94,148.30",8473347
15656627,Lin,602,France,Male,34,5,"€ 77,414.45",6967300.5
15791111,Fink,635,France,Female,47,2,"€ 63,236.97",5691327.3
15638269,Baresi,597,French,Male,67,2,"€ 108,645.85",9778126.5
15807473,Morehead,503,France,Male,38,1,"€ 95,153.24",8563791.6
15708534,Afamefuna,524,Spain,Female,64,5,"€ 136,079.64",12247167.6
15640686,Greco,700,French,Male,46,5,"€ 98,273.01",8844570.9
15588904,Balashova,692,French,Male,33,9,"€ 113,505.93",10215533.7
15768763,Bogdanov,562,French,Male,37,2,"€ 52,525.15",4727263.5
15770543,Lowe,679,FRA,Male,37,7,"€ 194,617.98",17515618.2
15642162,Ponce,603,Germany,Male,35,1,"€ 152,541.89",13728770.1
15714046,Trevisano,720,Spain,Male,33,3,"€ 142,903.44",12861309.6
15575060,Gardner,797,FRA,Male,24,5,"€ 182,257.61",16403184.9
15812040,Lorenzo,594,French,Male,36,6,"€ 135,431.72",12188854.8
15812073,Palmer,529,France,Female,31,7,"€ 175,697.87",15812808.3
15706810,Zuyeva,606,Germany,Female,32,1,"€ 59,061.25",5315512.5
15584090,Jen,621,Spain,Female,40,7,"€ 131,283.60",11815524
15810807,Alekseeva,513,France,Female,43,9,"€ 152,499.80",13724982
15582033,Manfrin,753,Germany,Male,44,3,"€ 15,523.09",1397078.1
15687607,Chiemenam,605,French,Female,30,9,"€ 186,418.85",16777696.5
15588406,Chiemenam,574,Spain,Female,37,7,"€ 32,262.28",2903605.2
15784099,Clark,726,FRA,Female,38,5,"€ 128,052.29",11524706.1
15701352,Fanucci,611,Spain,Female,28,3,"€ 181,419.29",16327736.1
15789371,Cattaneo,593,Germany,Female,41,4,"€ 109,783.29",9880496.1
15602845,Udinesi,466,Germany,Male,41,2,"€ 181,879.56",16369160.4
15707918,Bentley,741,Germany,Female,36,0,"€ 74,260.16",6683414.4
15602812,Holmes,684,Germany,Female,44,2,"€ 49,865.04",4487853.6
15675888,Austin,550,Spain,Female,33,9,"€ 103,608.06",9324725.4
15591822,Mackenzie,593,Spain,Male,26,9,"€ 167,564.82",15080833.8
15738501,Booth,601,Germany,Male,48,9,"€ 41,816.49",3763484.1
15585907,Collier,676,Spain,Female,30,5,"€ 179,066.58",16115992.2
15579040,Hs?,556,France,Female,46,10,"€ 109,184.24",9826581.6
15804211,Oluchukwu,719,France,Male,36,3,"€ 199,841.32",17985718.8
15736126,Sung,850,Germany,Male,55,0,"€ 83,617.17",7525545.3
15745399,Marino,649,Spain,Female,49,2,"€ 84,863.85",7637746.5
15760749,Vinogradov,509,Spain,Male,41,7,"€ 114,775.53",10329797.7
